date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:32	35476/35476	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:29%20GMT	http://www.juniv.edu/department/41/files	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/files.html	(from http://www.juniv.edu/institute/iit)
22:54:34	670740/670740	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:52:52%20GMT	http://www.juniv.edu/department/41/file/6166	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/file/41_PMIT-JU-IT-Syllabus-PMIT_2015-3feaba.pdf	(from http://www.juniv.edu/institute/iit)
22:54:39	35950/35950	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:35%20GMT	http://www.juniv.edu/discussion/6776	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/6776.html	(from http://www.juniv.edu/institute/iit)
22:54:39	35951/35951	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:35%20GMT	http://www.juniv.edu/discussion/6774	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/6774.html	(from http://www.juniv.edu/institute/iit)
22:54:43	35947/35947	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:41%20GMT	http://www.juniv.edu/discussion/6763	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/6763.html	(from http://www.juniv.edu/institute/iit)
22:54:44	35968/35968	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:42%20GMT	http://www.juniv.edu/discussion/6727	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/6727.html	(from http://www.juniv.edu/institute/iit)
22:54:46	669932/669932	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:52:34%20GMT	http://www.juniv.edu/department/41/file/6162	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/file/41_Syllabus-B.Sc-in-IT-614b4d.pdf	(from http://www.juniv.edu/institute/iit)
22:54:47	880407/880407	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:52:38%20GMT	http://www.juniv.edu/department/41/file/6163	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/file/41_Syllabus-M.Sc-in-ICT-4b8d24.pdf	(from http://www.juniv.edu/institute/iit)
22:54:48	35977/35977	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:45%20GMT	http://www.juniv.edu/discussion/6714	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/6714.html	(from http://www.juniv.edu/institute/iit)
22:54:49	44407/44407	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:45%20GMT	http://www.juniv.edu/discussion?departmentId=41&type=NOTICE	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion88be.html	(from http://www.juniv.edu/institute/iit)
22:54:51	36976/36976	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:48%20GMT	http://www.juniv.edu/teachers/s.t.islam	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/s.t.html	(from http://www.juniv.edu/institute/irs)
22:54:53	32680/32680	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:49%20GMT	http://www.juniv.edu/officers?departmentId=4894&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers6bca.html	(from http://www.juniv.edu/institute/irs)
22:54:53	33713/33713	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:49%20GMT	http://www.juniv.edu/department/4894/chairman-message	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/4894/chairman-message.html	(from http://www.juniv.edu/institute/irs)
22:54:54	32678/32678	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:51%20GMT	http://www.juniv.edu/officers?departmentId=4894&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officersa3b4.html	(from http://www.juniv.edu/institute/irs)
22:54:55	32753/32753	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:53%20GMT	http://www.juniv.edu/department/4894/links	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/4894/links.html	(from http://www.juniv.edu/institute/irs)
22:54:57	32714/32714	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:54%20GMT	http://www.juniv.edu/officers?departmentId=4718&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officersda03.html	(from http://www.juniv.edu/institute/biclc)
22:54:59	32712/32712	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:57%20GMT	http://www.juniv.edu/officers?departmentId=4718&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers8933.html	(from http://www.juniv.edu/institute/biclc)
22:54:59	33745/33745	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:54%20GMT	http://www.juniv.edu/department/4718/chairman-message	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/4718/chairman-message.html	(from http://www.juniv.edu/institute/biclc)
22:55:03	37118/37118	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:55:00%20GMT	http://www.juniv.edu/teachers/hamimkamrul?dptSlug=biclc	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/hamimkamrul8795.html	(from http://www.juniv.edu/institute/biclc)
22:55:03	37222/37222	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:58%20GMT	http://www.juniv.edu/teachers/ishitaakhterbiclc?dptSlug=biclc	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/ishitaakhterbiclc8795.html	(from http://www.juniv.edu/institute/biclc)
22:55:04	43991/43991	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:55:01%20GMT	http://www.juniv.edu/teachers?departmentId=4718	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachersed34.html	(from http://www.juniv.edu/institute/biclc)
22:55:04	32787/32787	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:54:58%20GMT	http://www.juniv.edu/department/4718/links	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/4718/links.html	(from http://www.juniv.edu/institute/biclc)
22:55:06	32675/32675	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:55:04%20GMT	http://www.juniv.edu/officers?centerId=4177&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers98a7.html	(from http://www.juniv.edu/center/medical-centre)
22:55:06	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:06%20GMT	http://www.juniv.edu/wp-content/uploads/2012/01/Charges-for-Sample-Analysis.docx	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2012/01/Charges-for-Sample-Analysis.docx	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:07	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:07%20GMT	http://www.juniv.edu/research-center/	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/research-center/index.html	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:07	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:07%20GMT	http://www.juniv.edu/wp-content/uploads/2012/01/NMR-Sample-Analysis-Request-Form-and-Charges.docx	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2012/01/NMR-Sample-Analysis-Request-Form-and-Charges.docx	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:07	32673/32673	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:55:04%20GMT	http://www.juniv.edu/officers?centerId=4177&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers50fa.html	(from http://www.juniv.edu/center/medical-centre)
22:55:08	36955/36955	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:55:06%20GMT	http://www.juniv.edu/teachers/khabir88	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/khabir88.html	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:08	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:09%20GMT	http://www.juniv.edu/wp-content/uploads/2012/01/Facilities-_1_Description-of-Instrument_A.doc	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2012/01/Facilities-_1_Description-of-Instrument_A.doc	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:09	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:09%20GMT	http://www.juniv.edu/wp-content/uploads/2012/01/Failities_2_List-of-Instrument.docx	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2012/01/Failities_2_List-of-Instrument.docx	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:09	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:09%20GMT	http://www.juniv.edu/wp-content/uploads/2012/01/AAS.pdf	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2012/01/AAS.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:09	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:09%20GMT	http://www.juniv.edu/wp-content/uploads/2012/01/Element-Analyzer.pdf	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2012/01/Element-Analyzer.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:10	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:11%20GMT	http://www.juniv.edu/wp-content/uploads/2012/01/HPLC.pdf	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2012/01/HPLC.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:10	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:55:11%20GMT	http://www.juniv.edu/wp-content/uploads/2012/01/UV-and-FT-IR.pdf	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2012/01/UV-and-FT-IR.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:55:55	290875/290875	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:55:11%20GMT	http://www.juniv.edu/center/102/file/4702	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/102/file/102_Charges-for-Sample-Analysis-f1b95f.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:04	53186/53186	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:55:55%20GMT	http://www.juniv.edu/center/102/file/4706	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/102/file/102_AAS-669dcf.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:13	375878/375878	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:55:13%20GMT	http://www.juniv.edu/center/102/file/4705	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/102/file/102_List-of-Instrument-25d14d.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:21	103559/103559	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:56:05%20GMT	http://www.juniv.edu/center/102/file/4707	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/102/file/102_Element-Analyzer-89f837.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:30	105026/105026	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:56:14%20GMT	http://www.juniv.edu/center/102/file/4708	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/102/file/102_HPLC-641f6a.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:31	507698/507698	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:55:12%20GMT	http://www.juniv.edu/center/102/file/4703	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/102/file/102_NMR-Sample-Analysis-Request-Form-and-Charges-c98457.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:34	36742/36742	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:32%20GMT	http://www.juniv.edu/officers?centerId=102&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officersb5b2.html	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:36	32713/32713	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:32%20GMT	http://www.juniv.edu/officers?centerId=102&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers7931.html	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:37	32727/32727	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:35%20GMT	http://www.juniv.edu/officers?centerId=4183&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers4b65.html	(from http://www.juniv.edu/center/students-counselling-and-guidance-centre)
22:56:39	32725/32725	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:37%20GMT	http://www.juniv.edu/officers?centerId=4183&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers3f27.html	(from http://www.juniv.edu/center/students-counselling-and-guidance-centre)
22:56:39	1047/1047	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jul%202018%2016:56:40%20GMT	http://www.juniv.edu/wp-content/uploads/2017/03/Language-Center.pdf	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/wp-content/uploads/2017/03/Language-Center.pdf	(from http://www.juniv.edu/center/the-language-centre)
22:56:43	36957/36957	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:39%20GMT	http://www.juniv.edu/teachers/khaledhossain_ju	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/khaledhossain_ju.html	(from http://www.juniv.edu/center/the-language-centre)
22:56:43	32685/32685	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:41%20GMT	http://www.juniv.edu/officers?centerId=3344&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers10e9.html	(from http://www.juniv.edu/center/the-language-centre)
22:56:47	32683/32683	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:44%20GMT	http://www.juniv.edu/officers?centerId=3344&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers1ff8.html	(from http://www.juniv.edu/center/the-language-centre)
22:56:47	121974/121974	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:56:23%20GMT	http://www.juniv.edu/center/102/file/4709	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/102/file/102_UV-and-FT-IR-24341d.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:47	32691/32691	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:45%20GMT	http://www.juniv.edu/officers?centerId=4184&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers6b23.html	(from http://www.juniv.edu/center/teacher-student-centre)
22:56:48	579459/579459	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:55:12%20GMT	http://www.juniv.edu/center/102/file/4704	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/102/file/102_Description-of-Instrument_A-7b15c4.pdf	(from http://www.juniv.edu/center/wazed-miah-science-research-center)
22:56:51	32689/32689	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:48%20GMT	http://www.juniv.edu/officers?centerId=4184&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers4318.html	(from http://www.juniv.edu/center/teacher-student-centre)
22:56:51	33288/33288	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:49%20GMT	http://www.juniv.edu/center/4175/program/6028	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4175/program/6028.html	(from http://www.juniv.edu/office/registrar-office)
22:56:58	44544/44544	---M--	200	added ('OK')	application/msword	date:Thu,%2005%20Jul%202018%2016:56:52%20GMT	http://www.juniv.edu/center/4175/file/5401	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4175/file/4175_Confirmation-Form-Teacher-c2635a.doc	(from http://www.juniv.edu/office/registrar-office)
22:57:01	66048/66048	---M--	200	added ('OK')	application/msword	date:Thu,%2005%20Jul%202018%2016:56:50%20GMT	http://www.juniv.edu/center/4175/file/5400	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4175/file/4175_application-form-teacher-dc1816.doc	(from http://www.juniv.edu/office/registrar-office)
22:57:06	105583/105583	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:56:59%20GMT	http://www.juniv.edu/officers?centerId=4175&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers9230.html	(from http://www.juniv.edu/office/registrar-office)
22:57:06	32677/32677	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:03%20GMT	http://www.juniv.edu/officers?centerId=4175&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers6399.html	(from http://www.juniv.edu/office/registrar-office)
22:57:08	81920/81920	---M--	200	added ('OK')	application/msword	date:Thu,%2005%20Jul%202018%2016:56:52%20GMT	http://www.juniv.edu/center/4175/file/5402	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4175/file/4175_officer-1034d3.doc	(from http://www.juniv.edu/office/registrar-office)
22:57:12	32675/32675	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:08%20GMT	http://www.juniv.edu/officers?centerId=4973&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officersc6b8.html	(from http://www.juniv.edu/office/proctor-office)
22:57:14	32673/32673	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:09%20GMT	http://www.juniv.edu/officers?centerId=4973&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers1bf4.html	(from http://www.juniv.edu/office/proctor-office)
22:57:16	132668/132668	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:08%20GMT	http://www.juniv.edu/teachers/zulkernines	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/zulkernines.html	(from http://www.juniv.edu/office/proctor-office)
22:57:18	43656/43656	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:14%20GMT	http://www.juniv.edu/officers?centerId=4174&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers2d52.html	(from http://www.juniv.edu/office/comptroller-office)
22:57:19	32681/32681	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:15%20GMT	http://www.juniv.edu/officers?centerId=4174&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers14dd.html	(from http://www.juniv.edu/office/comptroller-office)
22:57:21	32683/32683	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:18%20GMT	http://www.juniv.edu/officers?centerId=4176&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers62dc.html	(from http://www.juniv.edu/office/engineering-office)
22:57:22	32681/32681	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:19%20GMT	http://www.juniv.edu/officers?centerId=4176&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officersa077.html	(from http://www.juniv.edu/office/engineering-office)
22:57:23	36693/36693	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:20%20GMT	http://www.juniv.edu/officers?centerId=4169&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officerscb8a.html	(from http://www.juniv.edu/office/iqac)
22:57:26	32653/32653	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:22%20GMT	http://www.juniv.edu/officers?centerId=4169&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers024d.html	(from http://www.juniv.edu/office/iqac)
22:57:30	37376/37376	---M--	200	added ('OK')	application/msword	date:Thu,%2005%20Jul%202018%2016:57:24%20GMT	http://www.juniv.edu/center/4164/file/5811	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4164/file/4164_new-email-account-form-1192bf.doc	(from http://www.juniv.edu/office/ictcell)
22:57:32	38400/38400	---M--	200	added ('OK')	application/msword	date:Thu,%2005%20Jul%202018%2016:57:26%20GMT	http://www.juniv.edu/center/4164/file/5229	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4164/file/4164_4164_eAccount_BasicProfileApplication-3d5734-0da955.doc	(from http://www.juniv.edu/office/ictcell)
22:57:33	34859/34859	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:31%20GMT	http://www.juniv.edu/center/4164/program/4492	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4164/program/4492.html	(from http://www.juniv.edu/office/ictcell)
22:57:37	34318/34318	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:33%20GMT	http://www.juniv.edu/center/4164/program/4493	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4164/program/4493.html	(from http://www.juniv.edu/office/ictcell)
22:57:37	34219/34219	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:57:35%20GMT	http://www.juniv.edu/center/4164/program/4494	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/center/4164/program/4494.html	(from http://www.juniv.edu/office/ictcell)
